product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
MnXkx7R5z9sS,toys,350.0,19.0,11.0,23.0
WuHlWA8463nC,furniture_decor,2050.0,30.0,22.0,18.0
GUsDxl4F2LCT,toys,500.0,24.0,10.0,14.0
NMAaWPU7qH6S,toys,1350.0,31.0,32.0,31.0
ToYIwZ9E4ZX4,toys,700.0,16.0,50.0,30.0
uSXQCFH2fLbW,toys,20850.0,100.0,25.0,50.0
XZvluYq520eN,toys,10100.0,32.0,75.0,32.0
Ia0Im2XO492V,toys,200.0,16.0,5.0,11.0
2Fuk5V4g2lEV,toys,900.0,20.0,10.0,17.0
iNeHF36Gpvrm,toys,1400.0,38.0,11.0,30.0
WlqKXUhd3EKm,toys,400.0,21.0,16.0,16.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
TnFRAdmw1y1X,perfumery,800.0,38.0,13.0,22.0
Um4UJVZG21Kh,toys,6270.0,58.0,29.0,31.0
TdryLJINHQ9O,toys,800.0,30.0,10.0,30.0
utVPLgd1LM3F,toys,200.0,16.0,2.0,11.0
PMMCgx8G6T2F,toys,6300.0,47.0,19.0,23.0
FPTO4JUbez3y,toys,375.0,14.0,8.0,13.0
UrtKmTdy8uhg,perfumery,150.0,16.0,16.0,15.0
rttGPBjZJJT7,toys,3050.0,30.0,30.0,30.0
QUwGjttsTe8f,sports_leisure,14600.0,34.0,12.0,12.0
dvTBuno6csPg,toys,5000.0,30.0,31.0,30.0
813QtRp1bN0p,toys,300.0,25.0,16.0,16.0
zyfrk25MBzNx,toys,1225.0,33.0,13.0,30.0
l2k1XPbM32KE,computers_accessories,3475.0,54.0,13.0,48.0
KazvFV7HpIKW,toys,550.0,20.0,18.0,20.0
f58wqfqFqpZI,toys,300.0,16.0,14.0,15.0
TXyNO483fTaN,toys,1350.0,39.0,18.0,39.0
TkJaNHmHromd,toys,300.0,42.0,2.0,30.0
KwqpyCg16vLV,toys,350.0,25.0,8.0,19.0
YOSu16G3lp95,toys,500.0,19.0,12.0,14.0
rZ5pT7KeDGN2,toys,710.0,19.0,13.0,14.0
Kqgfn2UCqWA7,toys,10225.0,19.0,11.0,11.0
jvDifwZs0hKd,bed_bath_table,20900.0,45.0,15.0,30.0
eJPardXF42v8,toys,30000.0,60.0,56.0,60.0
coGTDZ2uwIgV,toys,200.0,39.0,2.0,30.0
8PjU215lKh1W,toys,100.0,16.0,16.0,11.0
eMzXEFU1tlhg,toys,558.0,21.0,13.0,16.0
hltNoJPbTHBZ,toys,550.0,16.0,10.0,16.0
WlXp69KigvjV,toys,300.0,17.0,4.0,12.0
hnJN6KdXelbo,toys,700.0,25.0,15.0,20.0
0eSlsvSF9ddD,toys,2900.0,40.0,8.0,40.0
jSwHsm2tVUtL,toys,500.0,40.0,4.0,30.0
eW0JxXxYDaV2,toys,700.0,34.0,10.0,27.0
YUJP7KmYRrpd,toys,1450.0,49.0,10.0,33.0
csvh7OQYPLiw,auto,1700.0,45.0,20.0,45.0
7b6Ed2fWIBom,toys,175.0,22.0,13.0,17.0
M0AspJY2Itlf,toys,475.0,17.0,18.0,16.0
NOvIrzqKPveO,toys,650.0,40.0,2.0,30.0
o3bZCzEpjfFl,toys,600.0,23.0,25.0,20.0
hM3tciLSO1eP,furniture_decor,600.0,60.0,7.0,14.0
yslvzvMJZgJQ,toys,800.0,18.0,18.0,18.0
ZEye6yzDOiiE,toys,1400.0,20.0,20.0,20.0
6CXAUIgAVzLV,computers_accessories,150.0,16.0,14.0,11.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0
m0Lw8m6joRAS,toys,350.0,40.0,4.0,30.0
DBNWuPBAp8fw,toys,350.0,20.0,2.0,26.0
nEbf9AiTqSIV,toys,850.0,16.0,30.0,11.0
D4QN4saxFWt4,furniture_living_room,925.0,22.0,10.0,17.0
wX3cNe060RZF,toys,700.0,32.0,12.0,12.0
GoFwXPCMr6YX,bed_bath_table,200.0,50.0,8.0,35.0
GF5eOh8tusj9,toys,125.0,22.0,7.0,14.0
bl45045JCEyJ,toys,200.0,16.0,8.0,11.0
rW70W1SLI1ud,books_general_interest,200.0,35.0,6.0,24.0
hNlTqJDjKO9P,luggage_accessories,1000.0,46.0,10.0,34.0
EtFLRY4KQ32K,toys,800.0,28.0,25.0,25.0
cknJxv19AtA0,toys,300.0,16.0,8.0,11.0
GFZcNbcL0ekw,toys,550.0,20.0,18.0,18.0
p5pY2S6t2FJh,sports_leisure,525.0,29.0,16.0,20.0
6n8e0dJsOmZk,computers_accessories,100.0,23.0,13.0,13.0
uCo2DoEGmkTa,toys,600.0,20.0,10.0,15.0
3vllpkEWat3f,toys,1150.0,45.0,15.0,35.0
IJR5KmFASqIC,toys,750.0,20.0,13.0,13.0
N0eYVpz6WtEq,sports_leisure,1500.0,80.0,14.0,16.0
Q6pWM0tpGUmd,housewares,920.0,50.0,10.0,40.0
PWl2yBtu82h0,perfumery,250.0,20.0,8.0,21.0
HWFPScjNcUVe,toys,200.0,19.0,4.0,20.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
bVl5Sr647WGg,perfumery,333.0,20.0,13.0,14.0
XAiPp2syydPd,toys,6550.0,19.0,40.0,50.0
MBcT7U3vZwoR,watches_gifts,300.0,16.0,2.0,20.0
wJDgEeffDe57,toys,250.0,16.0,11.0,20.0
ev2zsGf6lnH9,toys,200.0,21.0,7.0,15.0
NG6Tn71fDumH,toys,2900.0,35.0,9.0,34.0
OgrO0qS7TDw3,toys,1050.0,32.0,5.0,30.0
gFLpkSCLRl6R,toys,4500.0,50.0,8.0,45.0
dY4V4dXBbIkn,toys,1300.0,30.0,30.0,35.0
2Sht5Ify9u5z,toys,541.0,19.0,12.0,16.0
8xArtLnG8jZK,toys,6850.0,46.0,31.0,35.0
CNGz5TL8Ebmx,toys,200.0,20.0,20.0,20.0
hORflbR8lXFs,toys,125.0,19.0,5.0,11.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
drlI39peM3ze,toys,275.0,16.0,5.0,20.0
X6yJMuuGVjRd,toys,300.0,20.0,15.0,15.0
LH2UTMzGymX1,toys,410.0,39.0,3.0,28.0
Fxb9xpurXHPu,toys,3250.0,36.0,10.0,35.0
udluk07NYJFg,toys,200.0,25.0,5.0,15.0
BLPv8inNEiHl,toys,200.0,16.0,16.0,11.0
lznq4OyAA4wN,toys,400.0,35.0,5.0,24.0
YeGiuIl5wEzT,toys,369.0,15.0,13.0,13.0
vHnEPJP2R48s,toys,9000.0,42.0,12.0,39.0
ehcG9zxSJ99N,construction_tools_construction,6267.0,30.0,27.0,24.0
4naPm7Y6wx9H,small_appliances,1150.0,16.0,16.0,16.0
bw4D1I6O0ayl,toys,12000.0,45.0,35.0,45.0
GBV0B25C6HxF,toys,11325.0,18.0,105.0,30.0
2H4WpZ0EIw4e,perfumery,550.0,19.0,13.0,18.0
50ZMqeoBugxr,toys,1250.0,60.0,15.0,15.0
DLCiMy5rbzxl,toys,4867.0,70.0,16.0,50.0
44JNBAV34qLw,toys,550.0,26.0,12.0,17.0
0MiDMaYR85J0,toys,400.0,18.0,14.0,12.0
xrYaa2LiCfZV,computers_accessories,100.0,16.0,20.0,20.0
EtByr6hYFH77,toys,850.0,25.0,18.0,40.0
jnEQEVEWech0,toys,1860.0,45.0,20.0,43.0
WxgZ3OkkdBlh,toys,1900.0,45.0,15.0,35.0
5emKzgYsWQQs,toys,1400.0,36.0,8.0,29.0
BLWlsQnWT1Sg,housewares,400.0,16.0,10.0,14.0
I1oaQryxViZV,auto,1036.0,20.0,11.0,13.0
pOcA0Dd0qqLv,toys,2400.0,35.0,15.0,35.0
upFmFFhqiS9X,toys,150.0,16.0,7.0,20.0
cJ1utP9WE9lR,furniture_decor,3000.0,69.0,11.0,11.0
u7VrCV0J3rFD,toys,700.0,45.0,8.0,25.0
JyN07d6jGYdy,toys,100.0,21.0,2.0,14.0
cGL4vKPaiTEg,toys,300.0,70.0,8.0,40.0
1PEOOalySjvO,toys,200.0,16.0,6.0,11.0
QoQQjAHVGTlq,toys,200.0,16.0,5.0,11.0
0qV5DTItlOnO,toys,200.0,16.0,11.0,11.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
UdvZ8pEclnMj,toys,450.0,21.0,9.0,16.0
1pygyHBMo59v,toys,450.0,25.0,9.0,19.0
C3auJULgJWMA,toys,1000.0,20.0,16.0,14.0
XG8xPMajQJm8,toys,500.0,17.0,10.0,12.0
Kqgfn2UCqWA7,toys,10225.0,19.0,11.0,11.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
wN2soxw2XX76,toys,2050.0,20.0,20.0,20.0
1BItsObcWzjG,toys,50.0,16.0,10.0,12.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
cU4TymQyK5uU,toys,1800.0,70.0,12.0,17.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
vLzJgpRoxzR3,computers_accessories,214.0,18.0,14.0,13.0
COySv0ts9Ojd,toys,2800.0,40.0,15.0,40.0
dc1u7vbtqPRF,health_beauty,538.0,23.0,12.0,34.0
lepcGOw7tFNo,toys,1840.0,90.0,4.0,43.0
guKD6CdA1ReN,toys,2900.0,67.0,3.0,31.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
6OOYAAamxdqH,toys,3100.0,56.0,28.0,33.0
FNyUFrqDcOmW,toys,1300.0,16.0,19.0,16.0
LCYomi3ZR4m0,books_technical,950.0,29.0,3.0,21.0
wdV7yJzaz3Su,toys,4338.0,17.0,12.0,14.0
MUjv2bMvv4ng,toys,2150.0,49.0,10.0,39.0
YUJP7KmYRrpd,toys,1450.0,49.0,10.0,33.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
3RxLNwaKUF4U,toys,1650.0,30.0,10.0,20.0
LqHJc8kLiqQA,toys,2850.0,65.0,24.0,16.0
QqRt9fpBjLde,toys,200.0,16.0,7.0,11.0
M4g6F8SUP9Yn,computers_accessories,300.0,16.0,4.0,11.0
Lfc1JzFGYl7V,toys,12125.0,41.0,58.0,41.0
udrXY2mvkxn7,toys,250.0,18.0,4.0,12.0
uSXQCFH2fLbW,toys,20850.0,100.0,25.0,50.0
LjVCeL48wjam,sports_leisure,225.0,22.0,26.0,13.0
5LVCUrDkOf5R,toys,1467.0,33.0,21.0,21.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
RiFXxeg16mZ7,toys,12900.0,40.0,45.0,40.0
rdPMDg3oYpft,toys,600.0,70.0,10.0,50.0
t79PXNHR0aS6,toys,800.0,26.0,11.0,24.0
NdCL61hvbvdi,toys,750.0,34.0,8.0,30.0
Sd2c5zg8xeYS,toys,300.0,20.0,6.0,26.0
euV4ZsCLebNC,toys,200.0,19.0,3.0,11.0
f8myFeg3SpYM,toys,3300.0,32.0,29.0,51.0
gCXInIVZeRs2,perfumery,500.0,20.0,12.0,15.0
YIibYCpkg7mR,toys,375.0,19.0,9.0,27.0
4hiVErzSrQ8M,toys,1500.0,60.0,20.0,29.0
obqbXCfEADHc,toys,400.0,16.0,11.0,11.0
0eSlsvSF9ddD,toys,2900.0,40.0,8.0,40.0
lnMZUub09dwh,toys,1300.0,30.0,10.0,30.0
7SbxZe82YD4g,toys,427.0,15.0,17.0,14.0
Dq0bh8F6QfWd,sports_leisure,3050.0,62.0,10.0,22.0
9pxUnFNeFSgF,toys,340.0,19.0,22.0,17.0
2OG2qvj46f0Z,toys,8750.0,50.0,8.0,45.0
huCnCZRzoi32,,10750.0,35.0,65.0,35.0
cNIQyQD7lRhk,toys,150.0,17.0,8.0,14.0
Msed1q0zxOVQ,toys,30000.0,66.0,66.0,43.0
ApHDEuubLxL9,toys,400.0,40.0,4.0,30.0
sBgK0KUpr4c7,toys,3200.0,40.0,35.0,40.0
E1esbswKYvev,telephony,325.0,20.0,15.0,14.0
YBwWMHOls9op,auto,150.0,17.0,21.0,15.0
KvidPAEAVI5p,toys,100.0,16.0,12.0,12.0
5kL4FGLj12p8,toys,150.0,16.0,6.0,11.0
mLWhDEnUDscy,bed_bath_table,1700.0,34.0,7.0,32.0
LqNug3U6tUf0,toys,1310.0,60.0,12.0,24.0
3spPQ8nBZVXr,toys,850.0,19.0,51.0,34.0
pUYYUOv5kReh,christmas_supplies,4450.0,50.0,8.0,45.0
QDVetyFKVKxH,toys,250.0,20.0,8.0,11.0
NJDxXGOj5xWl,toys,800.0,20.0,16.0,16.0
XXYyzask7oRr,toys,150.0,100.0,6.0,14.0
Hl27pD2cTKW2,toys,129.0,29.0,20.0,16.0
DL5BHCpE7rrL,bed_bath_table,835.0,40.0,9.0,33.0
gBJ4mtjdcfRc,toys,250.0,17.0,6.0,12.0
H29FgNKK0Ysz,toys,1700.0,30.0,35.0,25.0
2uj0qYOmwfnR,toys,441.0,21.0,20.0,16.0
pdRmYEfbMGKc,computers,13700.0,27.0,50.0,53.0
EWUacsMkuA5U,toys,100.0,21.0,9.0,14.0
VEHGAUe7hAvs,furniture_decor,550.0,16.0,12.0,21.0
BPhE16eixuoa,toys,250.0,16.0,2.0,11.0
9v8EPEPe8JTw,toys,400.0,30.0,11.0,18.0
QtFqSz7i0QVO,toys,2550.0,40.0,10.0,30.0
FW7a7a0Hr5dP,toys,400.0,30.0,15.0,15.0
eCU7tYMbwyGq,toys,25000.0,52.0,78.0,36.0
ktGNsH547Fsg,toys,600.0,20.0,22.0,14.0
eJ0WKujR01gm,toys,950.0,105.0,10.0,11.0
j289lRqTnlNS,toys,267.0,16.0,16.0,16.0
0u38oFMGwwFa,toys,400.0,23.0,8.0,15.0
jGMqWcbvXZOP,toys,4400.0,16.0,25.0,23.0
ko9NmzZZQxX2,toys,1477.0,28.0,20.0,29.0
hrjNaMt3Wyo5,toys,1850.0,37.0,22.0,40.0
jXcXJ5KInEJ6,computers_accessories,200.0,25.0,8.0,20.0
Q7PB2uvDhqB8,toys,4475.0,44.0,24.0,31.0
b84JRdOGKJuj,toys,850.0,100.0,7.0,50.0
276eBQqXundo,toys,650.0,19.0,17.0,19.0
Ts8STdXSQ88k,toys,1250.0,16.0,10.0,16.0
8MdydCn8EvNX,toys,900.0,35.0,22.0,45.0
v39OtBskmPKj,bed_bath_table,550.0,30.0,3.0,19.0
4EwWEmckHtyp,toys,6025.0,32.0,35.0,35.0
BqhyeurU89eG,toys,150.0,21.0,4.0,16.0
66wmhO3I0zRT,toys,1250.0,28.0,6.0,28.0
27BhKMSQ0gcV,bed_bath_table,1150.0,22.0,4.0,28.0
QBB2gAxNzEHU,toys,925.0,40.0,20.0,40.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
bulooFSV61cg,health_beauty,250.0,19.0,8.0,14.0
LUC27pwZQect,toys,1232.0,38.0,18.0,25.0
7D4hcbB4wZFm,toys,650.0,16.0,10.0,16.0
Q9SeWIYJUxwL,toys,300.0,30.0,30.0,30.0
4fyDmxbyETeC,toys,100.0,24.0,2.0,17.0
CLEWRJ0lbmI5,toys,8683.0,54.0,64.0,31.0
CkMalWp3nvuW,toys,2134.0,25.0,22.0,16.0
431doJ6m1ec4,toys,350.0,18.0,11.0,22.0
xjj1cn3j4p3B,toys,163.0,17.0,11.0,13.0
k1G4RHt3R7Nk,toys,950.0,20.0,35.0,20.0
0pW0IKLw9f9p,toys,7550.0,60.0,20.0,29.0
Ar6zLmUXYsa7,toys,750.0,101.0,15.0,15.0
e4YCQw9l2Zqh,toys,350.0,30.0,15.0,30.0
247vPQnTTHFq,toys,2000.0,33.0,25.0,33.0
EM4rVOrs2DFU,toys,14800.0,40.0,30.0,40.0
gCcVSdlEOuof,toys,17550.0,73.0,20.0,47.0
YtWd3bwFjYiu,toys,5417.0,46.0,52.0,19.0
D2Xdv9Cw4PfU,toys,350.0,69.0,11.0,11.0
w1uR2RNTe8ls,toys,700.0,30.0,40.0,50.0
1WpAJOFFhR8N,toys,150.0,16.0,5.0,20.0
LAXMyyxzun07,toys,255.0,18.0,11.0,14.0
9pxUnFNeFSgF,toys,340.0,19.0,22.0,17.0
EXWzAhSkgQtf,toys,1350.0,45.0,15.0,35.0
1R15phXqnmH4,toys,200.0,30.0,20.0,20.0
c5XQ0rJgk0ao,toys,150.0,22.0,7.0,14.0
9GR8ZxSJacFV,toys,1250.0,19.0,17.0,22.0
necrrbMNcbik,toys,600.0,36.0,11.0,14.0
hAJy1Se1FEKg,toys,200.0,18.0,8.0,14.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
fPGrzzMzpZhy,toys,1300.0,46.0,2.0,36.0
TKNiFZxm7gs7,toys,350.0,16.0,2.0,20.0
M5okgYFRhS5B,garden_tools,700.0,20.0,18.0,19.0
T9xn67zm77e6,toys,130.0,18.0,3.0,15.0
6xJIVGp8PHBt,toys,310.0,13.0,17.0,20.0
fGlAumLOcZ1t,toys,1900.0,35.0,45.0,35.0
rKXoWNJxVSE7,toys,6050.0,20.0,20.0,20.0
tfgKHMdnTKpJ,toys,425.0,17.0,11.0,14.0
dAz11YkQkoue,health_beauty,100.0,20.0,15.0,15.0
DrUO9n3zMNh1,toys,128.0,15.0,8.0,13.0
Y9YEt1V3GwYX,toys,1100.0,25.0,5.0,13.0
icdtCDkjpSZQ,toys,342.0,18.0,13.0,15.0
jrc0v3ZRw6Zg,bed_bath_table,800.0,20.0,20.0,20.0
H2IXJrOZ0dqz,toys,3150.0,32.0,16.0,16.0
89oT9Pz9eQaA,toys,150.0,16.0,13.0,14.0
DoO94sYzd6k1,toys,1233.0,24.0,10.0,13.0
sPiQxH4jxtYJ,toys,16100.0,35.0,65.0,44.0
7a2JQPwYiM1v,toys,902.0,19.0,21.0,16.0
zYHnPtZowndJ,toys,7000.0,41.0,12.0,30.0
EN2XVzPUXqFc,toys,1150.0,20.0,20.0,13.0
gaOjbfE4Qfgl,toys,10000.0,61.0,31.0,31.0
OEVAPXrUoTW3,toys,600.0,17.0,17.0,20.0
tMioA4Z4Q2CT,telephony,150.0,16.0,4.0,13.0
FXnFV62ROiy0,toys,250.0,20.0,3.0,20.0
0tBW9XctoyYi,furniture_decor,5075.0,51.0,8.0,51.0
hORflbR8lXFs,toys,125.0,19.0,5.0,11.0
mvnHnvMfBdIB,toys,4381.0,18.0,14.0,14.0
8b3dORUU4ETF,toys,405.0,21.0,7.0,15.0
YdOP1RBXeyh4,air_conditioning,7800.0,105.0,10.0,40.0
vrYswkV2Fpyp,toys,1850.0,45.0,15.0,35.0
3u88eoDsNqI6,furniture_decor,900.0,21.0,20.0,18.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
PWl2yBtu82h0,perfumery,250.0,20.0,8.0,21.0
tWtHngntQWUG,toys,700.0,20.0,8.0,14.0
AiKnucErxdfC,home_appliances,4920.0,65.0,11.0,33.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
jsqD7UiJ0hlQ,toys,1000.0,50.0,12.0,12.0
ct5SGyazvt31,toys,6000.0,50.0,20.0,40.0
Beg0Nn0DnaDc,toys,325.0,21.0,21.0,21.0
OmmuLtJPkkdq,toys,9150.0,33.0,8.0,33.0
tyQWvnc9wqtc,toys,390.0,24.0,20.0,24.0
QuZ5jq1qZTFO,toys,6100.0,30.0,40.0,30.0
qarWb4qdCbSu,toys,200.0,20.0,20.0,20.0
wPQcAvCp6L6h,toys,1550.0,20.0,4.0,20.0
1LoGNpatQYCz,perfumery,400.0,18.0,11.0,11.0
yAgVGceSD1uP,toys,2500.0,50.0,11.0,24.0
FbHoocI9mptj,toys,8975.0,60.0,48.0,17.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
cJuDSXry3zBM,toys,117.0,23.0,14.0,14.0
t2AoRK0UCrUT,toys,375.0,16.0,14.0,15.0
OJNn0r4uwCay,toys,800.0,16.0,16.0,16.0
5w6QbDwC8lbt,toys,850.0,22.0,50.0,22.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
dc1u7vbtqPRF,health_beauty,538.0,23.0,12.0,34.0
DhTBX28WfUXF,garden_tools,800.0,22.0,5.0,14.0
uIWGagoOyDvq,housewares,3500.0,51.0,8.0,35.0
RotIvYsjirft,housewares,700.0,16.0,25.0,11.0
q1ADIauNtT2y,toys,8300.0,102.0,14.0,34.0
CLRwXUuEkQwt,watches_gifts,250.0,16.0,2.0,11.0
AOOc3ENBEaQU,toys,250.0,17.0,4.0,12.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
XZolX0ioVuDB,bed_bath_table,200.0,16.0,10.0,16.0
qSSIqCCi9Xul,toys,650.0,16.0,17.0,11.0
ZvqpPIcpiYHc,toys,922.0,30.0,15.0,17.0
2wAGSCJPFeKE,,300.0,24.0,24.0,11.0
5Be2bEtYx5W2,toys,550.0,17.0,18.0,17.0
MzywYFjMkitR,toys,700.0,23.0,8.0,14.0
Hy1fkC5piQUO,musical_instruments,350.0,16.0,4.0,20.0
0TCzezBqUs0x,toys,18100.0,19.0,12.0,19.0
RPV7JRoIMzkP,cool_stuff,600.0,20.0,20.0,21.0
BTxze5DSKltt,toys,75.0,18.0,3.0,12.0
jQC0kK56VG3e,toys,5200.0,41.0,19.0,41.0
b5x1IuwQ43pS,watches_gifts,700.0,23.0,15.0,19.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
TQZM9o2byyHa,toys,5700.0,20.0,15.0,13.0
5xBgJzqTDEiD,bed_bath_table,600.0,16.0,10.0,16.0
uxbh1RRmy6Km,toys,800.0,47.0,5.0,20.0
mvmanNyKmcn1,watches_gifts,300.0,20.0,13.0,18.0
31Es2sOn3OL6,toys,400.0,40.0,4.0,30.0
4CAmAejCDdJT,toys,1200.0,40.0,7.0,34.0
dj0oFWOQX4Nc,toys,550.0,16.0,22.0,12.0
LgSvRj6jFO74,toys,1400.0,25.0,40.0,45.0
ePyDOBUvUhLF,toys,5200.0,50.0,23.0,27.0
mpwVIHRioTZU,toys,931.0,24.0,19.0,23.0
pPsaCQwenfWB,computers_accessories,500.0,35.0,5.0,15.0
QQh3add5yA42,toys,250.0,25.0,7.0,14.0
irKpznocpsvf,toys,1813.0,67.0,12.0,47.0
5VW4EA464gD7,toys,3900.0,40.0,35.0,40.0
F1FBNZnox1VK,garden_tools,16400.0,100.0,30.0,30.0
VsXAGwnYohn5,toys,838.0,28.0,14.0,21.0
3KsSMxSHEiHd,toys,10350.0,102.0,15.0,40.0
KkP0kRJ3shac,toys,1650.0,36.0,37.0,16.0
UqTNPNN8fzxy,toys,200.0,17.0,21.0,11.0
ATu1RgIDA0rM,telephony,300.0,17.0,4.0,12.0
cNrFaJRvvHmp,toys,1200.0,16.0,33.0,19.0
mTlyWXmqnBsN,toys,850.0,25.0,5.0,20.0
QFEPpUqsBc3S,toys,650.0,18.0,25.0,19.0
EqJPQk3GkLcQ,toys,1050.0,35.0,10.0,18.0
K35ErlmYxmP3,toys,150.0,17.0,8.0,14.0
uwEOSUWL1zOy,bed_bath_table,800.0,45.0,15.0,35.0
n4SKXKMNNeWx,toys,500.0,16.0,15.0,15.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
sFXdhNPN6lcL,toys,2725.0,43.0,50.0,28.0
8RPVxbvn4wxa,sports_leisure,1032.0,17.0,15.0,16.0
7lDCuxphhOcw,toys,1200.0,75.0,15.0,50.0
yifYVWda6kIz,toys,147.0,14.0,10.0,12.0
DsP0QUh8tgta,toys,100.0,20.0,20.0,20.0
2H8n6x4BSkuT,computers_accessories,200.0,21.0,14.0,15.0
QQ55I2pbUxHt,toys,300.0,21.0,10.0,18.0
ZHpOFiDUJQcr,bed_bath_table,1975.0,41.0,13.0,31.0
9cOnJ52mPDDh,toys,400.0,32.0,4.0,14.0
pG1hEGskcToo,toys,350.0,20.0,15.0,15.0
Pq7iGqa5rgBR,toys,400.0,30.0,12.0,16.0
OYsVpAu8rjLk,toys,1200.0,36.0,20.0,36.0
Ggd3U51peXoq,electronics,175.0,22.0,11.0,16.0
aUBb1KmkG4Az,toys,2500.0,27.0,12.0,22.0
tVCHvQkyrQ1u,toys,650.0,27.0,13.0,17.0
Ls7jq0A9mvb9,toys,11250.0,38.0,28.0,32.0
a7rwsWtNSS8T,toys,458.0,18.0,11.0,14.0
v8wYHyjJmg7e,audio,167.0,16.0,4.0,11.0
xA1XMogPwiyP,watches_gifts,481.0,18.0,13.0,15.0
cLqiFHkoUAuf,toys,1600.0,62.0,15.0,41.0
8yq4e0EAAbta,toys,125.0,17.0,17.0,17.0
er7aMnJoQlz9,,200.0,16.0,2.0,11.0
wOXCQyEa84Wo,toys,200.0,16.0,16.0,13.0
AUad0hz9d1QF,toys,1550.0,24.0,38.0,24.0
hTwbqIASmN2O,health_beauty,150.0,19.0,14.0,16.0
U0BsE6MfpPn0,toys,13700.0,100.0,7.0,90.0
3hFgY14cseag,toys,5650.0,73.0,73.0,20.0
hjBgY9PWUPh9,toys,400.0,19.0,19.0,16.0
vcEroGtsWISB,toys,900.0,30.0,10.0,30.0
PboU5SRSaDHD,toys,1233.0,27.0,21.0,15.0
8Ft5Hspl2XY6,toys,550.0,20.0,10.0,15.0
hvOBhSDo9LLZ,toys,800.0,16.0,10.0,16.0
Ow49kdSEDsme,toys,1600.0,42.0,5.0,32.0
sPiQxH4jxtYJ,toys,16100.0,35.0,65.0,44.0
v39OtBskmPKj,bed_bath_table,550.0,30.0,3.0,19.0
YTo2mEwQAN5f,toys,3850.0,47.0,19.0,23.0
oxJ8WYoXS9KA,sports_leisure,850.0,25.0,3.0,19.0
KiLOR5XLpabf,toys,325.0,16.0,9.0,13.0
iProzlJ2Qxdu,toys,200.0,16.0,8.0,11.0
bw7R2cl96E5V,toys,3450.0,43.0,18.0,22.0
OS0xuZWVHTCx,toys,1150.0,40.0,11.0,15.0
K9inDFpRP1Y5,toys,588.0,19.0,14.0,17.0
TUNb0J5qnXFJ,toys,350.0,67.0,15.0,15.0
7grztYpCkySJ,toys,850.0,20.0,25.0,20.0
wivNqupP9Q0y,computers_accessories,243.0,17.0,15.0,12.0
gZKzoAL9I8oc,toys,800.0,20.0,25.0,20.0
68iwpWGEGhF1,toys,600.0,20.0,10.0,20.0
H6EbpVsFlm5M,toys,200.0,19.0,19.0,19.0
f1T1XObxpEiv,toys,150.0,18.0,7.0,11.0
O6CKbw4baRRp,toys,550.0,40.0,20.0,30.0
Mn5rxwsJ7qI3,toys,668.0,21.0,25.0,21.0
LZuA6Wfv8WN5,toys,200.0,22.0,3.0,15.0
qHjDN5wqbhqm,sports_leisure,200.0,20.0,20.0,20.0
47lk7ASpyVrD,watches_gifts,500.0,38.0,12.0,38.0
HS8U2Ba0bF2I,toys,625.0,27.0,17.0,25.0
hXJzBtpOKuuU,toys,4650.0,37.0,20.0,34.0
cD0MwY3PCFKH,toys,7463.0,56.0,64.0,35.0
xh7TEBt3z3na,toys,100.0,25.0,15.0,20.0
n98hUEU3qaq1,toys,400.0,21.0,11.0,13.0
PAVPTqsPtBL6,toys,2050.0,45.0,15.0,35.0
nMqmL7UtV4LH,toys,900.0,42.0,3.0,35.0
QyrpKrx7FHMe,toys,2238.0,24.0,45.0,27.0
5uMPX8UpmYAr,toys,1350.0,45.0,15.0,35.0
upFmFFhqiS9X,toys,150.0,16.0,7.0,20.0
cCkWV9GFGoMM,toys,1150.0,33.0,9.0,38.0
GwfglPZB7G3O,toys,6200.0,22.0,21.0,18.0
ySnqyiN9aAKz,toys,821.0,30.0,14.0,15.0
4LF5aQL6MPqp,toys,200.0,16.0,12.0,11.0
